,start,end,text
446,1808.68,1816.1200000000001, fed it she was 18 and every winter's chill only made you stronger a force of nature still. So yes
447,1816.1200000000001,1822.36, in my eyes this poem is a lot more better it's much more refined it's much more personal thanks to
448,1822.36,1828.44, the prompts that we wrote. We've already had a brief look at specifying format when we limited
449,1828.44,1835.64, the word count of our bullet points in a previous example. So that was a great example limiting words
450,1835.64,1843.4, is one that I use often however we can do a bunch of other things including specifying if something
451,1843.4,1850.6000000000001, is a summary a list or a detailed explanation. Heck you can even create checklists so I'm
452,1850.6000000000001,1857.0, going to go ahead and show you how to do this here is an example prompt and I'm just going to run it
453,1857.0,1866.52, and there we go we have created a checklist so many things you can do in chat gpt just make sure to
454,1866.52,1874.92, specify the type of format you want and it should be able to do it. Okay great now that we looked at
455,1874.92,1882.04, some best practices let's move on to some more advanced topics in the prompt engineering. In this
456,1882.04,1887.1599999999999, section I'm going to talk about two types of prompting we can do zero shot prompting and
457,1887.1599999999999,1893.08, few shot prompting zero shot prompting leverages a pre-trained model's understanding of words and
458,1893.08,1898.92, concept relationships without further training and few shot prompting enhances the model with
459,1898.92,1906.52, training examples via the prompt avoiding retraining so essentially in the context of the gpt4 model
460,1906.52,1911.8799999999999, we don't really need to do much we are already using all of the data that it has in order to ask
461,1912.2,1918.7600000000002, when is Christmas in America so let's go ahead and do some zero shot prompting when is
462,1919.48,1930.2800000000002, Christmas in America and here go okay so it clearly already has the data for this we don't
463,1930.2800000000002,1937.96, need to add any examples or anything like that so as you can see zero shot prompting refers to a
464,1937.96,1945.0, way of querying models like gpt without any explicit training examples for the task at hand
465,1945.72,1952.28, in the context of machine learning and not just gpt zero shot typically means that a model performs
466,1952.28,1961.24, a task without having seen any examples of that task during its training okay great so now let's
467,1961.32,1968.28, look at few shot prompting so once again with zero shot prompting we gave our language model a prompt
468,1968.28,1975.72, and got a response but sometimes that's just not enough and we need a bit more training so let's use
469,1975.72,1981.24, few shot prompting and level up our language model by showing a few examples of the task we
470,1981.24,1990.04, wanted to perform so instead of zero examples we give it a tiny bit of data so let's think what would
471,1990.04,1998.44, gpt for not know I guess it would not know my favorite types of food so for example let's check
472,1998.44,2012.36, what is ania's favorite type of food plural okay and I mean it can guess but no it's just telling me
473,2012.36,2019.8, that it doesn't know so that is absolutely fine let's stop generating so now let's feed it in
474,2019.8,2028.6, some example data I'm going to feed it in a tiny bit of data ania's favorite type of food
475,2030.28,2042.52, include sorry about my English let's go with burgers fries I love fries pizza and hit enter
476,2043.16,2054.7599999999998, okay so we are essentially giving chat gpt some information so now if I type what restaurant
477,2054.7599999999998,2069.32, should I take ania to in Dubai this weekend and hit here it should hopefully understand that my
478,2069.32,2075.32, favorite types of foods are burgers fries and pizza and given that find me some restaurants in
479,2075.32,2083.6400000000003, Dubai that I would like to go to so here are some this has been updated as of September 2021 but
480,2083.6400000000003,2089.7200000000003, you know these are pretty good ones so I would totally go to these this is a great example of
481,2089.7200000000003,2096.76, few shop prompting in which it wouldn't have been able to answer this question if I hadn't had given
482,2097.2400000000002,2103.5600000000004, some example data or just trained the model a little bit more in order to get the response
483,2103.5600000000004,2111.6400000000003, that I want great AI hallucinations now we're delving into something you probably never thought
484,2111.6400000000003,2120.36, you'd hear in an AI context and that's hallucinations so what exactly are AI hallucinations and no
485,2120.36,2125.32, they're not when your AI assistants start seeing unicorns and rainbows it's actually a
486,2125.32,2131.56, tad that refers to the unusual outputs that AI models can produce when they misinterpret data
487,2132.36,2138.44, a prime example of this is google's deep dream you know that project that turns pictures of your
488,2138.44,2145.88, dog into a nightmarish blend of dog faces and well more dog faces deep dream is an experiment that
489,2145.88,2152.1200000000003, visualizes the patterns learned by a neural network it is built to overinterpret and enhance the
490,2152.12,2159.4, patterns it sees in an image or in other words fill in the gaps with images but some of the time
491,2159.4,2166.44, those gaps can be filled with the wrong thing this is an example of an unusual output that AI models
492,2166.44,2173.16, can produce when they misinterpret data now why do these hallucinations happen you ask
493,2173.7999999999997,2179.72, they're trained on a huge amount of data and they make sense of new data based on what they've seen
494,2179.72,2187.64, before sometimes however they make connections that are let's call it creative and voila an AI
495,2187.64,2194.2, hallucination occurs despite their funny results AI hallucinations aren't just entertaining they're
496,2194.2,2200.68, also quite enlightening they show us how our AI models interpret and understand data it's like
497,2200.68,2206.6, a sneak peek into their thought processes this example is actually an AI image hallucination
498,2206.6,2212.7599999999998, as I thought it would be a fun one to show AI hallucinations can also happen with text models
499,2212.7599999999998,2218.2799999999997, an example of this is us asking a text model about a historical figure and the text model not having
500,2218.2799999999997,2225.88, an answer and hallucinating one instead resulting in an inaccurate response vectors and text embeddings
501,2226.52,2231.56, to finish off I'm going to leave you with a slightly more complex subject we're going to
502,2231.56,2237.72, take a quick look at the topic of text embedding and vectors in computer science particularly in
503,2237.72,2243.72, the realm of machine learning and natural language processing or nlp text embedding is a popular
504,2243.72,2249.16, technique to represent textual information in a format that can be easily processed by algorithms
505,2249.16,2254.52, especially deep learning models in the context of prompt engineering l l m embedding refers to
506,2254.52,2260.2, representing prompts in a form that the model can understand and process this involves converting
507,2260.2,2266.8399999999997, the text prompt into a high-dimensional vector that captures its semantic information so essentially
508,2266.8399999999997,2274.7599999999998, the word food is represented by this if using the create embedding api from open ai okay so you will
509,2274.7599999999998,2282.12, see it's represented the word was represented by an array of lots and lots of numbers but why do this
510,2282.7599999999998,2289.24, well think about it this way if you ask a computer to come back with a similar word to food you wouldn't
511,2289.24,2294.2799999999997, really expect it to come back with burger or pizza right that's what a human might do when
512,2294.2799999999997,2299.9599999999996, thinking of similar words to food a computer would more likely look at the word lexical
513,2299.9599999999996,2305.9599999999996, graphically kind of like when you scroll through a dictionary and come back with foot for example
514,2306.6,2312.9199999999996, this is kind of useless to us we want to capture a word's semantic meaning so the meaning behind
515,2312.92,2319.56, the word text embeddings do essentially that thanks to the data captured in this super long array
516,2320.44,2327.8, now i can find words that are similar to food in a large corpus of text by comparing text embedding
517,2327.8,2335.0, to text embedding and returning the most similar ones so words such as burger instead of foot will
518,2335.0,2340.84, be more similar to create a text embedding of a word or even a whole sentence check out the
519,2340.84,2349.4, create a bedding api here from open ai so here's the URL that you should visit and to create your
520,2349.4,2356.84, own text embedding you're going to have to create a post request to this endpoint okay so that's
521,2356.84,2363.88, what you can do you can also take the code from here so this is an example request written in
522,2363.88,2373.56, node j s and you would have to install the open ai package take these two methods from it in order
523,2373.56,2380.2000000000003, to pass through your open ai api key that i showed you how to get earlier as a refresher you should
524,2380.2000000000003,2388.44, go here and view api keys to create your own api key and once you pass that through you can then
525,2388.44,2395.8, use the configuration and pass it through here in order to use open ai and all of its
526,2395.8,2402.76, wonderfulness including the create embedding method in which you pass through an object that
527,2402.76,2409.4, object has to include the model and it also is going to include the input so in this case it is
528,2409.4,2417.64, the text that you want to turn into an embedding so this is the code for doing that and here is the
529,2417.64,2425.08, response which comes back as an object and then you would use dot notation to get the data go into
530,2425.08,2431.3199999999997, the array in order to get the embedding so this is going to be the embedding that we saw earlier
531,2431.3199999999997,2439.24, it's an array made up of numbers and a lot of these numbers okay so not just these three these this
532,2439.24,2445.7999999999997, does spill out and this will be a very very long array of numbers that will give you this semantic
533,2445.8,2453.8, meaning of whatever text you pass through okay so please have a go at playing around with this API
534,2454.44,2459.6400000000003, in order to create your own text embeddings and compare them against other text embeddings in
535,2459.6400000000003,2467.0800000000004, order to find similar text and that's it thank you so much for watching this course on prompt
536,2467.0800000000004,2472.76, engineering in which we covered what it is we covered an introduction to AI as well as looked
537,2472.76,2480.76, at linguistics language models prompt engineering mindset using GPT-4 had a look at best practices
538,2480.76,2487.6400000000003, as well as zero shot and few shot prompting as well as AI hallucinations vectors or text embeddings
539,2487.6400000000003,2495.48, and this recap right here so i hope you've enjoyed it and i'll see you again on the free co-cam channel
